_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
1584,2018-11-30 09:05:00.010000,215,1,1,Nowy Targ
1585,2018-11-30 09:05:01.247000,83,3,1,ul. św. Antoniego
1586,2018-11-30 09:05:01.913000,769,0,0,Parking Hala Stulecia
1587,2018-11-30 09:07:04,543,6,1,Narodowe Forum Muzyki
1588,2018-11-30 09:10:00.007000,211,8,8,Nowy Targ
1589,2018-11-30 09:10:01.383000,765,4,0,Parking Hala Stulecia
1590,2018-11-30 09:10:01.993000,78,3,0,ul. św. Antoniego
1591,2018-11-30 09:12:04,540,3,0,Narodowe Forum Muzyki
1592,2018-11-30 09:15:00.010000,206,9,9,Nowy Targ
1593,2018-11-30 09:15:01.850000,73,4,0,ul. św. Antoniego
1594,2018-11-30 09:15:02.083000,764,1,0,Parking Hala Stulecia
1595,2018-11-30 09:17:04,540,0,0,Narodowe Forum Muzyki
1596,2018-11-30 09:20:00.010000,201,7,7,Nowy Targ
1597,2018-11-30 09:20:01.657000,71,1,0,ul. św. Antoniego
1598,2018-11-30 09:20:01.877000,764,0,0,Parking Hala Stulecia
1599,2018-11-30 09:22:04,540,3,3,Narodowe Forum Muzyki
1600,2018-11-30 09:25:00.010000,201,6,6,Nowy Targ
1601,2018-11-30 09:25:01.337000,764,1,1,Parking Hala Stulecia
1602,2018-11-30 09:25:01.510000,71,1,2,ul. św. Antoniego
1603,2018-11-30 09:27:04,543,0,3,Narodowe Forum Muzyki
1604,2018-11-30 09:30:00.013000,197,4,4,Nowy Targ
1605,2018-11-30 09:30:01.213000,70,1,0,ul. św. Antoniego
1606,2018-11-30 09:30:02.017000,764,2,2,Parking Hala Stulecia
1607,2018-11-30 09:32:04,541,1,2,Narodowe Forum Muzyki
1608,2018-11-30 09:35:00.007000,193,8,8,Nowy Targ
1609,2018-11-30 09:35:01.170000,765,0,1,Parking Hala Stulecia
1610,2018-11-30 09:35:01.920000,68,1,0,ul. św. Antoniego
1611,2018-11-30 09:37:04,538,4,2,Narodowe Forum Muzyki
1612,2018-11-30 09:40:00.010000,190,11,11,Nowy Targ
1613,2018-11-30 09:40:01.610000,70,0,1,ul. św. Antoniego
1614,2018-11-30 09:40:01.790000,765,0,0,Parking Hala Stulecia
1615,2018-11-30 09:42:04,538,3,4,Narodowe Forum Muzyki
1616,2018-11-30 09:45:00.010000,189,3,3,Nowy Targ
1617,2018-11-30 09:45:01.307000,765,0,0,Parking Hala Stulecia
1618,2018-11-30 09:45:01.473000,72,1,2,ul. św. Antoniego
1619,2018-11-30 09:47:04,535,4,1,Narodowe Forum Muzyki
1620,2018-11-30 09:50:00.013000,189,8,8,Nowy Targ
1621,2018-11-30 09:50:01.153000,69,2,0,ul. św. Antoniego
1622,2018-11-30 09:50:01.853000,765,0,0,Parking Hala Stulecia
1623,2018-11-30 09:52:04,535,3,3,Narodowe Forum Muzyki
1624,2018-11-30 09:55:00.010000,187,6,6,Nowy Targ
1625,2018-11-30 09:55:01.397000,760,5,0,Parking Hala Stulecia
1626,2018-11-30 09:55:01.917000,66,3,0,ul. św. Antoniego
1627,2018-11-30 09:57:04,533,3,2,Narodowe Forum Muzyki
1628,2018-11-30 10:00:00.010000,187,8,8,Nowy Targ
1629,2018-11-30 10:00:01.637000,56,6,0,ul. św. Antoniego
1630,2018-11-30 10:00:02.097000,759,2,1,Parking Hala Stulecia
1631,2018-11-30 10:02:04,531,2,0,Narodowe Forum Muzyki
1632,2018-11-30 10:05:00.010000,180,11,11,Nowy Targ
1633,2018-11-30 10:05:01.620000,52,2,0,ul. św. Antoniego
1634,2018-11-30 10:05:01.937000,757,3,1,Parking Hala Stulecia
1635,2018-11-30 10:07:04,531,1,1,Narodowe Forum Muzyki
1636,2018-11-30 10:10:00.013000,180,4,4,Nowy Targ
1637,2018-11-30 10:10:01.323000,49,3,1,ul. św. Antoniego
1638,2018-11-30 10:10:01.620000,757,1,1,Parking Hala Stulecia
1639,2018-11-30 10:12:04,533,3,5,Narodowe Forum Muzyki
1640,2018-11-30 10:15:00.013000,179,9,9,Nowy Targ
1641,2018-11-30 10:15:01.360000,757,1,1,Parking Hala Stulecia
1642,2018-11-30 10:15:02.087000,48,1,0,ul. św. Antoniego
1643,2018-11-30 10:17:04,535,1,3,Narodowe Forum Muzyki
1644,2018-11-30 10:20:00.010000,182,5,5,Nowy Targ
1645,2018-11-30 10:20:01.997000,45,2,0,ul. św. Antoniego
1646,2018-11-30 10:20:02.127000,754,3,0,Parking Hala Stulecia
1647,2018-11-30 10:22:04,535,3,3,Narodowe Forum Muzyki
1648,2018-11-30 10:25:00.007000,180,8,8,Nowy Targ
1649,2018-11-30 10:25:01.750000,48,0,2,ul. św. Antoniego
1650,2018-11-30 10:25:01.913000,752,2,0,Parking Hala Stulecia
1651,2018-11-30 10:27:04,531,6,2,Narodowe Forum Muzyki
1652,2018-11-30 10:30:00.013000,178,10,10,Nowy Targ
1653,2018-11-30 10:30:01.467000,46,1,0,ul. św. Antoniego
1654,2018-11-30 10:30:01.610000,749,4,1,Parking Hala Stulecia
1655,2018-11-30 10:32:04,527,4,0,Narodowe Forum Muzyki
1656,2018-11-30 10:35:00.007000,175,7,7,Nowy Targ
1657,2018-11-30 10:35:01.223000,50,0,2,ul. św. Antoniego
1658,2018-11-30 10:35:01.387000,743,7,1,Parking Hala Stulecia
1659,2018-11-30 10:37:04,526,5,4,Narodowe Forum Muzyki
1660,2018-11-30 10:40:00.010000,174,5,5,Nowy Targ
1661,2018-11-30 10:40:01.140000,741,3,1,Parking Hala Stulecia
1662,2018-11-30 10:40:02.023000,49,2,1,ul. św. Antoniego
1663,2018-11-30 10:42:04,525,4,3,Narodowe Forum Muzyki
1664,2018-11-30 10:45:00.013000,173,5,5,Nowy Targ
1665,2018-11-30 10:45:01.730000,55,0,3,ul. św. Antoniego
1666,2018-11-30 10:45:01.780000,735,7,1,Parking Hala Stulecia
1667,2018-11-30 10:47:04,519,8,2,Narodowe Forum Muzyki
1668,2018-11-30 10:50:00.007000,171,6,6,Nowy Targ
1669,2018-11-30 10:50:01.487000,52,3,2,ul. św. Antoniego
1670,2018-11-30 10:50:01.837000,732,5,2,Parking Hala Stulecia
1671,2018-11-30 10:52:04,519,3,3,Narodowe Forum Muzyki
1672,2018-11-30 10:55:00.007000,170,9,9,Nowy Targ
1673,2018-11-30 10:55:01.290000,52,0,1,ul. św. Antoniego
1674,2018-11-30 10:55:01.463000,725,8,1,Parking Hala Stulecia
1675,2018-11-30 10:56:56,517,3,2,Narodowe Forum Muzyki
1676,2018-11-30 11:00:00.007000,172,12,12,Nowy Targ
1677,2018-11-30 11:00:01.300000,721,5,1,Parking Hala Stulecia
1678,2018-11-30 11:00:02.090000,50,2,0,ul. św. Antoniego
1679,2018-11-30 11:01:56,518,2,3,Narodowe Forum Muzyki
1680,2018-11-30 11:05:00.007000,170,8,8,Nowy Targ
1681,2018-11-30 11:05:01.840000,47,2,0,ul. św. Antoniego
1682,2018-11-30 11:05:01.970000,711,11,1,Parking Hala Stulecia
1683,2018-11-30 11:06:56,519,3,4,Narodowe Forum Muzyki
1684,2018-11-30 11:10:00.010000,169,7,7,Nowy Targ
1685,2018-11-30 11:10:01.557000,45,1,0,ul. św. Antoniego
1686,2018-11-30 11:10:01.657000,707,5,1,Parking Hala Stulecia
1687,2018-11-30 11:11:56,515,5,1,Narodowe Forum Muzyki
1688,2018-11-30 11:15:00.010000,166,13,13,Nowy Targ
1689,2018-11-30 11:15:01.323000,694,13,0,Parking Hala Stulecia
1690,2018-11-30 11:15:01.467000,45,1,1,ul. św. Antoniego
1691,2018-11-30 11:16:56,514,7,6,Narodowe Forum Muzyki
1692,2018-11-30 11:20:00.050000,166,12,12,Nowy Targ
1693,2018-11-30 11:20:01.227000,51,1,4,ul. św. Antoniego
1694,2018-11-30 11:20:01.987000,688,7,1,Parking Hala Stulecia
1695,2018-11-30 11:21:56,514,3,3,Narodowe Forum Muzyki
1696,2018-11-30 11:25:00.007000,166,12,12,Nowy Targ
1697,2018-11-30 11:25:01.673000,686,3,1,Parking Hala Stulecia
1698,2018-11-30 11:25:01.960000,47,2,0,ul. św. Antoniego
1699,2018-11-30 11:26:56,513,3,2,Narodowe Forum Muzyki
1700,2018-11-30 11:30:00.010000,167,9,9,Nowy Targ
1701,2018-11-30 11:30:01.300000,679,7,0,Parking Hala Stulecia
1702,2018-11-30 11:30:01.713000,43,2,0,ul. św. Antoniego
1703,2018-11-30 11:31:56,508,6,1,Narodowe Forum Muzyki
1704,2018-11-30 11:35:00.007000,172,5,5,Nowy Targ
1705,2018-11-30 11:35:01.453000,42,3,1,ul. św. Antoniego
1706,2018-11-30 11:35:02.043000,672,9,2,Parking Hala Stulecia
1707,2018-11-30 11:36:56,508,4,4,Narodowe Forum Muzyki
1708,2018-11-30 11:40:00.010000,173,7,7,Nowy Targ
1709,2018-11-30 11:40:01.143000,40,1,0,ul. św. Antoniego
1710,2018-11-30 11:40:01.800000,673,3,4,Parking Hala Stulecia
1711,2018-11-30 11:41:56,506,4,2,Narodowe Forum Muzyki
1712,2018-11-30 11:45:00.007000,174,9,9,Nowy Targ
1713,2018-11-30 11:45:01.537000,671,3,1,Parking Hala Stulecia
1714,2018-11-30 11:45:01.887000,39,2,1,ul. św. Antoniego
1715,2018-11-30 11:46:56,504,6,4,Narodowe Forum Muzyki
1716,2018-11-30 11:50:00.010000,172,4,4,Nowy Targ
1717,2018-11-30 11:50:01.203000,664,7,0,Parking Hala Stulecia
1718,2018-11-30 11:50:02.010000,37,1,0,ul. św. Antoniego
1719,2018-11-30 11:51:56,506,2,4,Narodowe Forum Muzyki
1720,2018-11-30 11:55:00.010000,170,8,8,Nowy Targ
1721,2018-11-30 11:55:01.790000,35,1,0,ul. św. Antoniego
1722,2018-11-30 11:55:01.887000,658,7,1,Parking Hala Stulecia
1723,2018-11-30 11:56:56,508,3,5,Narodowe Forum Muzyki
1724,2018-11-30 12:00:00.010000,171,7,7,Nowy Targ
1725,2018-11-30 12:00:01.503000,35,0,0,ul. św. Antoniego
1726,2018-11-30 12:00:01.703000,659,1,2,Parking Hala Stulecia
1727,2018-11-30 12:01:56,513,1,6,Narodowe Forum Muzyki
1728,2018-11-30 12:05:00.007000,166,11,11,Nowy Targ
1729,2018-11-30 12:05:01.177000,28,4,0,ul. św. Antoniego
1730,2018-11-30 12:05:01.393000,656,4,1,Parking Hala Stulecia
1731,2018-11-30 12:06:56,516,1,4,Narodowe Forum Muzyki
1732,2018-11-30 12:10:00.010000,164,12,12,Nowy Targ
1733,2018-11-30 12:10:01.857000,27,2,2,ul. św. Antoniego
1734,2018-11-30 12:10:02.100000,655,5,4,Parking Hala Stulecia
1735,2018-11-30 12:11:56,515,4,3,Narodowe Forum Muzyki
1736,2018-11-30 12:15:00.007000,163,5,5,Nowy Targ
1737,2018-11-30 12:15:01.630000,33,2,4,ul. św. Antoniego
1738,2018-11-30 12:15:01.770000,654,4,3,Parking Hala Stulecia
1739,2018-11-30 12:16:56,519,2,6,Narodowe Forum Muzyki
1740,2018-11-30 12:20:00.013000,162,9,9,Nowy Targ
1741,2018-11-30 12:20:01.403000,35,0,1,ul. św. Antoniego
1742,2018-11-30 12:20:01.610000,649,6,1,Parking Hala Stulecia
1743,2018-11-30 12:21:56,518,4,3,Narodowe Forum Muzyki
1744,2018-11-30 12:25:00.010000,156,14,14,Nowy Targ
1745,2018-11-30 12:25:01.170000,31,2,0,ul. św. Antoniego
1746,2018-11-30 12:25:01.320000,651,2,4,Parking Hala Stulecia
1747,2018-11-30 12:26:56,514,5,1,Narodowe Forum Muzyki
1748,2018-11-30 12:30:00.010000,156,10,10,Nowy Targ
1749,2018-11-30 12:30:02.023000,647,6,2,Parking Hala Stulecia
1750,2018-11-30 12:30:02.037000,31,1,1,ul. św. Antoniego
1751,2018-11-30 12:31:56,508,10,5,Narodowe Forum Muzyki
1752,2018-11-30 12:35:00.007000,157,15,15,Nowy Targ
1753,2018-11-30 12:35:01.730000,648,2,3,Parking Hala Stulecia
1754,2018-11-30 12:35:01.993000,33,0,1,ul. św. Antoniego
1755,2018-11-30 12:36:56,515,3,10,Narodowe Forum Muzyki
1756,2018-11-30 12:40:00.010000,161,14,14,Nowy Targ
1757,2018-11-30 12:40:01.410000,650,2,4,Parking Hala Stulecia
1758,2018-11-30 12:40:01.757000,33,1,1,ul. św. Antoniego
1759,2018-11-30 12:41:57,515,3,3,Narodowe Forum Muzyki
1760,2018-11-30 12:45:00.010000,163,8,8,Nowy Targ
1761,2018-11-30 12:45:01.500000,29,2,0,ul. św. Antoniego
1762,2018-11-30 12:45:02.097000,651,2,3,Parking Hala Stulecia
1763,2018-11-30 12:46:56,517,2,5,Narodowe Forum Muzyki
1764,2018-11-30 12:50:00.023000,164,7,7,Nowy Targ
1765,2018-11-30 12:50:01.253000,33,0,2,ul. św. Antoniego
1766,2018-11-30 12:50:01.987000,648,6,3,Parking Hala Stulecia
1767,2018-11-30 12:51:56,520,1,4,Narodowe Forum Muzyki
1768,2018-11-30 12:55:00.007000,163,7,7,Nowy Targ
1769,2018-11-30 12:55:01.297000,648,2,2,Parking Hala Stulecia
1770,2018-11-30 12:55:01.550000,30,2,0,ul. św. Antoniego
1771,2018-11-30 12:56:56,518,9,7,Narodowe Forum Muzyki
1772,2018-11-30 13:00:00.020000,163,6,6,Nowy Targ
1773,2018-11-30 13:00:01.337000,28,2,1,ul. św. Antoniego
1774,2018-11-30 13:00:01.993000,647,3,2,Parking Hala Stulecia
1775,2018-11-30 13:01:57,518,2,2,Narodowe Forum Muzyki
1776,2018-11-30 13:05:00.010000,163,12,12,Nowy Targ
1777,2018-11-30 13:05:01.140000,28,0,0,ul. św. Antoniego
1778,2018-11-30 13:05:02.110000,644,4,1,Parking Hala Stulecia
1779,2018-11-30 13:06:57,516,4,2,Narodowe Forum Muzyki
1780,2018-11-30 13:10:00.007000,165,8,8,Nowy Targ
1781,2018-11-30 13:10:01.820000,645,3,4,Parking Hala Stulecia
1782,2018-11-30 13:10:01.827000,28,1,1,ul. św. Antoniego
1783,2018-11-30 13:11:56,522,3,9,Narodowe Forum Muzyki
1784,2018-11-30 13:15:00.007000,166,9,9,Nowy Targ
1785,2018-11-30 13:15:01.470000,642,6,3,Parking Hala Stulecia
1786,2018-11-30 13:15:01.690000,28,2,2,ul. św. Antoniego
1787,2018-11-30 13:16:56,519,6,3,Narodowe Forum Muzyki
1788,2018-11-30 13:20:00.007000,168,6,6,Nowy Targ
1789,2018-11-30 13:20:01.427000,36,0,4,ul. św. Antoniego
1790,2018-11-30 13:20:02.093000,645,3,6,Parking Hala Stulecia
1791,2018-11-30 13:21:56,520,2,3,Narodowe Forum Muzyki
1792,2018-11-30 13:25:00.007000,164,8,8,Nowy Targ
1793,2018-11-30 13:25:01.153000,36,0,0,ul. św. Antoniego
1794,2018-11-30 13:25:01.867000,647,3,5,Parking Hala Stulecia
1795,2018-11-30 13:26:57,518,5,3,Narodowe Forum Muzyki
1796,2018-11-30 13:30:00.007000,166,4,4,Nowy Targ
1797,2018-11-30 13:30:01.527000,646,5,4,Parking Hala Stulecia
1798,2018-11-30 13:30:01.887000,34,1,0,ul. św. Antoniego
1799,2018-11-30 13:31:57,519,3,4,Narodowe Forum Muzyki
1800,2018-11-30 13:35:00.007000,164,6,6,Nowy Targ
1801,2018-11-30 13:35:01.257000,647,2,3,Parking Hala Stulecia
1802,2018-11-30 13:35:01.667000,32,1,0,ul. św. Antoniego
1803,2018-11-30 13:36:56,519,3,4,Narodowe Forum Muzyki
1804,2018-11-30 13:40:00.017000,166,12,12,Nowy Targ
1805,2018-11-30 13:40:01.337000,33,1,2,ul. św. Antoniego
1806,2018-11-30 13:40:01.910000,644,6,3,Parking Hala Stulecia
1807,2018-11-30 13:41:56,520,2,4,Narodowe Forum Muzyki
1808,2018-11-30 13:45:00.010000,167,7,7,Nowy Targ
1809,2018-11-30 13:45:01.597000,648,4,8,Parking Hala Stulecia
1810,2018-11-30 13:45:02.120000,29,3,1,ul. św. Antoniego
1811,2018-11-30 13:46:57,520,2,2,Narodowe Forum Muzyki
1812,2018-11-30 13:50:00.010000,165,16,16,Nowy Targ
1813,2018-11-30 13:50:01.463000,27,3,3,ul. św. Antoniego
1814,2018-11-30 13:50:01.577000,646,4,2,Parking Hala Stulecia
1815,2018-11-30 13:51:57,523,1,4,Narodowe Forum Muzyki
1816,2018-11-30 13:55:00.010000,165,4,4,Nowy Targ
1817,2018-11-30 13:55:01.793000,648,3,5,Parking Hala Stulecia
1818,2018-11-30 13:55:02.057000,28,1,2,ul. św. Antoniego
1819,2018-11-30 13:56:56,523,3,4,Narodowe Forum Muzyki
1820,2018-11-30 14:00:00.013000,167,8,8,Nowy Targ
1821,2018-11-30 14:00:01.523000,655,2,9,Parking Hala Stulecia
1822,2018-11-30 14:00:01.910000,28,0,0,ul. św. Antoniego
1823,2018-11-30 14:01:56,523,2,2,Narodowe Forum Muzyki
1824,2018-11-30 14:05:00.007000,173,10,10,Nowy Targ
1825,2018-11-30 14:05:01.203000,663,1,9,Parking Hala Stulecia
1826,2018-11-30 14:05:01.607000,25,2,0,ul. św. Antoniego
1827,2018-11-30 14:06:56,520,5,2,Narodowe Forum Muzyki
1828,2018-11-30 14:10:00.007000,173,4,4,Nowy Targ
1829,2018-11-30 14:10:01.397000,28,1,2,ul. św. Antoniego
1830,2018-11-30 14:10:02.043000,663,2,2,Parking Hala Stulecia
1831,2018-11-30 14:11:56,521,2,3,Narodowe Forum Muzyki
1832,2018-11-30 14:15:00.007000,176,11,11,Nowy Targ
1833,2018-11-30 14:15:01.357000,30,0,1,ul. św. Antoniego
1834,2018-11-30 14:15:01.963000,665,4,6,Parking Hala Stulecia
1835,2018-11-30 14:16:56,519,4,2,Narodowe Forum Muzyki
1836,2018-11-30 14:20:00.010000,178,10,10,Nowy Targ
1837,2018-11-30 14:20:01.223000,31,0,1,ul. św. Antoniego
1838,2018-11-30 14:20:01.633000,670,1,6,Parking Hala Stulecia
1839,2018-11-30 14:21:57,519,3,3,Narodowe Forum Muzyki
1840,2018-11-30 14:25:00.010000,179,9,9,Nowy Targ
1841,2018-11-30 14:25:01.537000,668,5,3,Parking Hala Stulecia
1842,2018-11-30 14:25:01.917000,29,1,0,ul. św. Antoniego
1843,2018-11-30 14:26:57,519,1,1,Narodowe Forum Muzyki
1844,2018-11-30 14:30:00.010000,180,5,5,Nowy Targ
1845,2018-11-30 14:30:01.250000,669,2,3,Parking Hala Stulecia
1846,2018-11-30 14:30:01.717000,26,3,2,ul. św. Antoniego
1847,2018-11-30 14:31:57,516,6,3,Narodowe Forum Muzyki
1848,2018-11-30 14:35:00.007000,178,12,12,Nowy Targ
1849,2018-11-30 14:35:01.220000,670,2,3,Parking Hala Stulecia
1850,2018-11-30 14:35:01.733000,26,0,0,ul. św. Antoniego
1851,2018-11-30 14:36:57,517,2,3,Narodowe Forum Muzyki
1852,2018-11-30 14:40:00.017000,180,12,12,Nowy Targ
1853,2018-11-30 14:40:01.433000,24,3,1,ul. św. Antoniego
1854,2018-11-30 14:40:01.917000,677,0,7,Parking Hala Stulecia
1855,2018-11-30 14:41:57,517,5,5,Narodowe Forum Muzyki
1856,2018-11-30 14:45:00.007000,181,9,9,Nowy Targ
1857,2018-11-30 14:45:01.160000,19,4,1,ul. św. Antoniego
1858,2018-11-30 14:45:01.617000,675,2,0,Parking Hala Stulecia
1859,2018-11-30 14:46:57,517,4,4,Narodowe Forum Muzyki
1860,2018-11-30 14:50:00.010000,189,12,12,Nowy Targ
1861,2018-11-30 14:50:01.363000,673,3,1,Parking Hala Stulecia
1862,2018-11-30 14:50:01.943000,21,0,1,ul. św. Antoniego
1863,2018-11-30 14:51:57,518,4,5,Narodowe Forum Muzyki
1864,2018-11-30 14:55:00.007000,189,8,8,Nowy Targ
1865,2018-11-30 14:55:01.667000,22,2,3,ul. św. Antoniego
1866,2018-11-30 14:55:02.140000,675,2,4,Parking Hala Stulecia
1867,2018-11-30 14:56:57,512,7,1,Narodowe Forum Muzyki
1868,2018-11-30 15:00:00.013000,191,4,4,Nowy Targ
1869,2018-11-30 15:00:01.663000,22,0,1,ul. św. Antoniego
1870,2018-11-30 15:00:01.860000,678,1,4,Parking Hala Stulecia
1871,2018-11-30 15:01:57,513,3,4,Narodowe Forum Muzyki
1872,2018-11-30 15:05:00.007000,195,10,10,Nowy Targ
1873,2018-11-30 15:05:01.443000,23,0,1,ul. św. Antoniego
1874,2018-11-30 15:05:01.733000,677,2,1,Parking Hala Stulecia
1875,2018-11-30 15:06:57,514,2,3,Narodowe Forum Muzyki
1876,2018-11-30 15:10:00.010000,194,7,7,Nowy Targ
1877,2018-11-30 15:10:01.217000,22,1,0,ul. św. Antoniego
1878,2018-11-30 15:10:01.400000,678,1,2,Parking Hala Stulecia
1879,2018-11-30 15:11:57,519,0,6,Narodowe Forum Muzyki
1880,2018-11-30 15:15:00.007000,199,11,11,Nowy Targ
1881,2018-11-30 15:15:01.170000,677,5,4,Parking Hala Stulecia
1882,2018-11-30 15:15:02.050000,22,1,0,ul. św. Antoniego
1883,2018-11-30 15:16:57,521,3,7,Narodowe Forum Muzyki
1884,2018-11-30 15:20:00.013000,199,2,2,Nowy Targ
1885,2018-11-30 15:20:01.837000,28,1,6,ul. św. Antoniego
1886,2018-11-30 15:20:01.940000,678,2,3,Parking Hala Stulecia
1887,2018-11-30 15:21:57,522,2,3,Narodowe Forum Muzyki
1888,2018-11-30 15:25:00.007000,195,12,12,Nowy Targ
1889,2018-11-30 15:25:01.600000,32,0,2,ul. św. Antoniego
1890,2018-11-30 15:25:01.763000,678,2,2,Parking Hala Stulecia
1891,2018-11-30 15:26:57,523,3,4,Narodowe Forum Muzyki
1892,2018-11-30 15:30:00.010000,196,5,5,Nowy Targ
1893,2018-11-30 15:30:01.367000,32,1,1,ul. św. Antoniego
1894,2018-11-30 15:30:01.757000,678,1,1,Parking Hala Stulecia
1895,2018-11-30 15:31:57,521,5,3,Narodowe Forum Muzyki
1896,2018-11-30 15:35:00.010000,197,7,7,Nowy Targ
1897,2018-11-30 15:35:01.407000,39,0,5,ul. św. Antoniego
1898,2018-11-30 15:35:01.607000,681,0,3,Parking Hala Stulecia
1899,2018-11-30 15:36:57,521,1,1,Narodowe Forum Muzyki
1900,2018-11-30 15:40:00.007000,199,10,10,Nowy Targ
1901,2018-11-30 15:40:01.263000,39,1,1,ul. św. Antoniego
1902,2018-11-30 15:40:01.440000,679,2,0,Parking Hala Stulecia
1903,2018-11-30 15:41:57,517,4,0,Narodowe Forum Muzyki
1904,2018-11-30 15:45:00.007000,197,8,8,Nowy Targ
1905,2018-11-30 15:45:01.277000,40,0,1,ul. św. Antoniego
1906,2018-11-30 15:45:01.653000,678,4,3,Parking Hala Stulecia
1907,2018-11-30 15:46:57,521,1,5,Narodowe Forum Muzyki
1908,2018-11-30 15:50:00.007000,198,3,3,Nowy Targ
1909,2018-11-30 15:50:01.163000,43,0,1,ul. św. Antoniego
1910,2018-11-30 15:50:01.443000,683,1,6,Parking Hala Stulecia
1911,2018-11-30 15:51:57,525,3,7,Narodowe Forum Muzyki
1912,2018-11-30 15:55:01.200000,681,3,1,Parking Hala Stulecia
1913,2018-11-30 15:55:01.993000,46,0,2,ul. św. Antoniego
1914,2018-11-30 15:56:57,527,2,4,Narodowe Forum Muzyki
1915,2018-11-30 16:00:00.010000,208,12,12,Nowy Targ
1916,2018-11-30 16:00:01.777000,50,0,3,ul. św. Antoniego
1917,2018-11-30 16:00:01.913000,682,1,2,Parking Hala Stulecia
1918,2018-11-30 16:01:57,523,5,1,Narodowe Forum Muzyki
1919,2018-11-30 16:05:00.010000,207,3,3,Nowy Targ
1920,2018-11-30 16:05:01.670000,49,2,3,ul. św. Antoniego
1921,2018-11-30 16:05:01.983000,679,3,0,Parking Hala Stulecia
1922,2018-11-30 16:06:57,520,8,5,Narodowe Forum Muzyki
1923,2018-11-30 16:10:00.007000,212,5,5,Nowy Targ
1924,2018-11-30 16:10:01.590000,51,0,2,ul. św. Antoniego
1925,2018-11-30 16:10:02.013000,678,4,3,Parking Hala Stulecia
1926,2018-11-30 16:11:57,522,1,3,Narodowe Forum Muzyki
1927,2018-11-30 16:15:00.007000,211,7,7,Nowy Targ
1928,2018-11-30 16:15:01.443000,50,1,1,ul. św. Antoniego
1929,2018-11-30 16:15:01.683000,675,4,1,Parking Hala Stulecia
1930,2018-11-30 16:16:57,522,4,4,Narodowe Forum Muzyki
1931,2018-11-30 16:20:00.013000,215,6,6,Nowy Targ
1932,2018-11-30 16:20:01.237000,50,0,0,ul. św. Antoniego
1933,2018-11-30 16:20:01.473000,671,4,0,Parking Hala Stulecia
1934,2018-11-30 16:21:57,527,4,8,Narodowe Forum Muzyki
1935,2018-11-30 16:25:00.010000,220,7,7,Nowy Targ
1936,2018-11-30 16:25:01.163000,50,2,3,ul. św. Antoniego
1937,2018-11-30 16:25:01.507000,673,2,4,Parking Hala Stulecia
1938,2018-11-30 16:26:57,528,1,2,Narodowe Forum Muzyki
1939,2018-11-30 16:30:00.010000,224,4,4,Nowy Targ
1940,2018-11-30 16:30:01.190000,53,0,2,ul. św. Antoniego
1941,2018-11-30 16:30:01.597000,676,2,5,Parking Hala Stulecia
1942,2018-11-30 16:31:57,529,2,3,Narodowe Forum Muzyki
1943,2018-11-30 16:35:00.010000,229,5,5,Nowy Targ
1944,2018-11-30 16:35:01.573000,681,2,7,Parking Hala Stulecia
1945,2018-11-30 16:35:01.987000,56,1,3,ul. św. Antoniego
1946,2018-11-30 16:36:57,527,2,0,Narodowe Forum Muzyki
1947,2018-11-30 16:40:00.010000,226,9,9,Nowy Targ
1948,2018-11-30 16:40:01.467000,681,2,2,Parking Hala Stulecia
1949,2018-11-30 16:40:01.957000,63,1,6,ul. św. Antoniego
1950,2018-11-30 16:41:57,523,5,1,Narodowe Forum Muzyki
1951,2018-11-30 16:45:00.013000,224,6,6,Nowy Targ
1952,2018-11-30 16:45:01.450000,681,2,2,Parking Hala Stulecia
1953,2018-11-30 16:45:01.857000,61,2,2,ul. św. Antoniego
1954,2018-11-30 16:46:57,524,3,4,Narodowe Forum Muzyki
1955,2018-11-30 16:50:00.007000,224,6,6,Nowy Targ
1956,2018-11-30 16:50:01.343000,684,0,3,Parking Hala Stulecia
1957,2018-11-30 16:50:01.703000,63,0,3,ul. św. Antoniego
1958,2018-11-30 16:51:57,516,10,2,Narodowe Forum Muzyki
1959,2018-11-30 16:55:00.010000,226,6,6,Nowy Targ
1960,2018-11-30 16:55:01.283000,679,10,5,Parking Hala Stulecia
1961,2018-11-30 16:55:01.603000,66,0,3,ul. św. Antoniego
1962,2018-11-30 16:56:57,512,6,2,Narodowe Forum Muzyki
1963,2018-11-30 17:00:00.007000,225,11,11,Nowy Targ
1964,2018-11-30 17:00:01.233000,680,2,3,Parking Hala Stulecia
1965,2018-11-30 17:00:01.510000,66,0,0,ul. św. Antoniego
1966,2018-11-30 17:01:57,509,5,2,Narodowe Forum Muzyki
1967,2018-11-30 17:05:00.007000,227,4,4,Nowy Targ
1968,2018-11-30 17:05:01.313000,682,1,3,Parking Hala Stulecia
1969,2018-11-30 17:05:01.473000,66,0,0,ul. św. Antoniego
1970,2018-11-30 17:06:57,505,7,3,Narodowe Forum Muzyki
1971,2018-11-30 17:10:00.007000,228,13,13,Nowy Targ
1972,2018-11-30 17:10:01.737000,687,0,5,Parking Hala Stulecia
1973,2018-11-30 17:10:02.067000,74,0,5,ul. św. Antoniego
1974,2018-11-30 17:11:57,505,3,5,Narodowe Forum Muzyki
1975,2018-11-30 17:15:00.157000,233,11,11,Nowy Targ
